Model,Dataset,Predicted Probability
LGBM Basic,Train,1.9701936504275878e-07
LGBM Basic,Train,7.5364801732990405e-06
LGBM Basic,Train,4.3397982084742764e-05
LGBM Basic,Train,0.0017527213356485743
LGBM Basic,Train,6.141241743112029e-06
LGBM Basic,Train,1.9964866522893516e-05
LGBM Basic,Train,5.642610922241806e-05
LGBM Basic,Train,1.694915842210697e-05
LGBM Basic,Train,0.00011329698966625117
LGBM Basic,Train,1.1004684416093957e-05
LGBM Basic,Train,0.00020766685845538324
LGBM Basic,Train,1.5438505692649827e-05
LGBM Basic,Train,0.00011962226711830985
LGBM Basic,Train,0.0007502984909563872
LGBM Basic,Train,0.0006125604731526855
LGBM Basic,Train,2.1741420120703445e-05
LGBM Basic,Train,0.0014022848504044512
LGBM Basic,Train,6.142022739665941e-05
LGBM Basic,Train,1.7211379848117643e-06
LGBM Basic,Train,0.0005117189881482521
LGBM Basic,Train,0.0005612437573585688
LGBM Basic,Train,0.027843573793459912
LGBM Basic,Train,3.778500790732082e-05
LGBM Basic,Train,0.0005613403810778288
LGBM Basic,Train,0.005800577817433483
LGBM Basic,Train,1.6385335142261555e-05
LGBM Basic,Train,0.00371225913382056
LGBM Basic,Train,5.613525162350995e-06
LGBM Basic,Train,0.9918882817381365
LGBM Basic,Train,0.024961137422602538
LGBM Basic,Train,0.00039309035023245536
LGBM Basic,Train,9.7331543009196e-06
LGBM Basic,Train,1.0872005166567903e-06
LGBM Basic,Train,1.565365302630643e-05
LGBM Basic,Train,0.008369357859001218
LGBM Basic,Train,5.26638044856734e-05
LGBM Basic,Train,0.007504600503863006
LGBM Basic,Train,0.0003260765438184568
LGBM Basic,Train,0.07695843132677584
LGBM Basic,Train,0.0048543962074847225
LGBM Basic,Train,3.677426943717649e-05
LGBM Basic,Train,1.5810845725501488e-05
LGBM Basic,Train,0.9611916886577487
LGBM Basic,Train,1.1711098115404014e-05
LGBM Basic,Train,0.0005300950744240621
LGBM Basic,Train,2.063082790848274e-05
LGBM Basic,Train,8.523938428789285e-05
LGBM Basic,Train,3.927761303728914e-06
LGBM Basic,Train,3.5142747753865672e-06
LGBM Basic,Train,0.00019988424972361638
LGBM Basic,Train,0.00013570305314445695
LGBM Basic,Train,2.322300847990789e-05
LGBM Basic,Train,0.07074663039301182
LGBM Basic,Train,3.384994394944401e-07
LGBM Basic,Train,0.002201880760037257
LGBM Basic,Train,5.745197623204657e-06
LGBM Basic,Train,0.00206818601324391
LGBM Basic,Train,9.37276212076656e-05
LGBM Basic,Train,0.004477807284045073
LGBM Basic,Train,3.870272199448244e-05
LGBM Basic,Train,2.3733481992284577e-06
LGBM Basic,Train,0.0031360506163997286
LGBM Basic,Train,6.491347381379952e-07
LGBM Basic,Train,0.00019813063840501267
LGBM Basic,Train,0.0016178872460169752
LGBM Basic,Train,0.0002307109792438341
LGBM Basic,Train,1.4016835962250726e-05
LGBM Basic,Train,0.043499420967941536
LGBM Basic,Train,0.0006621436885141717
LGBM Basic,Train,2.9930830385315596e-06
LGBM Basic,Train,0.0004724909980573201
LGBM Basic,Train,0.003681342230804303
LGBM Basic,Train,3.1446182383431223e-06
LGBM Basic,Train,8.073529139561706e-05
LGBM Basic,Train,7.454129879261563e-07
LGBM Basic,Train,0.006894835468400117
LGBM Basic,Train,1.9259760256742183e-05
LGBM Basic,Train,6.1025298181062747e-05
LGBM Basic,Train,8.687338956034037e-07
LGBM Basic,Train,0.0020818981659812817
LGBM Basic,Train,0.0006221130519697356
LGBM Basic,Train,1.671487741308495e-05
LGBM Basic,Train,0.0011291444803025472
LGBM Basic,Train,1.2274320047912397e-05
LGBM Basic,Train,0.0005863067060488808
LGBM Basic,Train,0.00212278884282097
LGBM Basic,Train,0.0003982169394320228
LGBM Basic,Train,1.2574736277253964e-05
LGBM Basic,Train,0.0014838895992457684
LGBM Basic,Train,0.9534367882466187
LGBM Basic,Train,0.00019695416470487596
LGBM Basic,Train,9.88759374509724e-06
LGBM Basic,Train,1.6737217756357135e-05
LGBM Basic,Train,4.1955187649505046e-05
LGBM Basic,Train,1.0308106990525564e-06
LGBM Basic,Train,0.00031022435223953035
LGBM Basic,Train,1.4323641566757964e-06
LGBM Basic,Train,1.5598475692847948e-05
LGBM Basic,Train,0.0028165104466021263
LGBM Basic,Train,1.9207560123940677e-06
LGBM Basic,Train,1.8174635026718495e-05
LGBM Basic,Train,2.510471747533327e-07
LGBM Basic,Train,0.002265735741244431
LGBM Basic,Train,0.000237327415930722
LGBM Basic,Train,0.01466915479625111
LGBM Basic,Train,0.00040860277903187985
LGBM Basic,Train,2.51681834198247e-05
LGBM Basic,Train,0.0002387670546006366
LGBM Basic,Train,0.0036829601869088043
LGBM Basic,Train,2.5214232739368643e-06
LGBM Basic,Train,2.45924083704709e-05
LGBM Basic,Train,7.47225855282084e-05
LGBM Basic,Train,6.422407855276659e-05
LGBM Basic,Train,0.0014428631705369634
LGBM Basic,Train,0.00036743882353827093
LGBM Basic,Train,0.0006141658595602948
LGBM Basic,Train,0.0002657658779710188
LGBM Basic,Train,2.6916408569118417e-06
LGBM Basic,Train,1.8926530713684145e-05
LGBM Basic,Train,1.0528246388978946e-06
LGBM Basic,Train,0.004631682842325079
LGBM Basic,Train,0.029395010709044777
LGBM Basic,Train,0.00018517049828683575
LGBM Basic,Train,4.513998220259353e-06
LGBM Basic,Train,3.133701849392227e-06
LGBM Basic,Train,1.8742394734835363e-06
LGBM Basic,Train,0.0021392168448887694
LGBM Basic,Train,0.009107217594387413
LGBM Basic,Train,0.0002429962835758675
LGBM Basic,Train,3.9215312034553377e-07
LGBM Basic,Train,0.009975840556244236
LGBM Basic,Train,6.823253313494107e-06
LGBM Basic,Train,2.2675229107066235e-06
LGBM Basic,Train,0.0001498743285321476
LGBM Basic,Train,3.5189318315126446e-05
LGBM Basic,Train,0.9936433437605943
LGBM Basic,Train,5.616702432190954e-05
LGBM Basic,Train,0.0023629423285076285
LGBM Basic,Train,0.0001021843922428054
LGBM Basic,Train,0.9314572409149432
LGBM Basic,Train,5.469214306832853e-07
LGBM Basic,Train,0.9936433437605943
LGBM Basic,Train,0.002223760694762899
LGBM Basic,Train,0.0010618232351104716
LGBM Basic,Train,4.016889773854642e-05
LGBM Basic,Train,0.000212672686906856
LGBM Basic,Train,2.7306746566818768e-05
LGBM Basic,Train,0.0009780910521279087
LGBM Basic,Train,5.111829929725593e-06
LGBM Basic,Train,0.0005735327310569022
LGBM Basic,Train,0.0006226965107480701
LGBM Basic,Train,0.014508482312002031
LGBM Basic,Train,2.6173630387731125e-06
LGBM Basic,Train,0.000577960387634371
LGBM Basic,Train,0.0002160178249840095
LGBM Basic,Train,0.010500277771517434
LGBM Basic,Train,8.852671094347668e-05
LGBM Basic,Train,1.933450480018078e-05
LGBM Basic,Train,0.00017834649335550176
LGBM Basic,Train,0.0004258471661956098
LGBM Basic,Train,3.2792060267997024e-06
LGBM Basic,Train,1.0141963031146131e-05
LGBM Basic,Train,0.0002046336855207556
LGBM Basic,Train,1.6150098824267206e-05
LGBM Basic,Train,3.23860934988899e-05
LGBM Basic,Train,0.9726014306146338
LGBM Basic,Train,1.3599686949798567e-05
LGBM Basic,Train,0.0007056614593962431
LGBM Basic,Train,2.752915298317211e-05
LGBM Basic,Train,6.947483821485662e-05
LGBM Basic,Train,6.238901697531013e-07
LGBM Basic,Train,0.0002414611886839154
LGBM Basic,Train,0.00010639686421490727
LGBM Basic,Train,0.00015099081180894915
LGBM Basic,Train,0.0006217953189761027
LGBM Basic,Train,2.6614841293634104e-06
LGBM Basic,Train,8.473851358867566e-07
LGBM Basic,Train,6.607047333643757e-07
LGBM Basic,Train,0.004079104738285681
LGBM Basic,Train,0.001983303493069519
LGBM Basic,Train,0.0014279641130031638
LGBM Basic,Train,6.518862566380443e-05
LGBM Basic,Train,3.4809911005731403e-06
LGBM Basic,Train,0.00031544229906107753
LGBM Basic,Train,2.9353527968762952e-05
LGBM Basic,Train,4.009203620598117e-06
LGBM Basic,Train,1.8025051018393958e-05
LGBM Basic,Train,0.0027248017404985277
LGBM Basic,Train,5.115530553197146e-07
LGBM Basic,Train,0.0009451367455197307
LGBM Basic,Train,8.336997740880855e-08
LGBM Basic,Train,9.17528748131888e-06
LGBM Basic,Train,0.0029282507141593756
LGBM Basic,Train,0.0017694544746061146
LGBM Basic,Train,4.4922800883356987e-07
LGBM Basic,Train,0.0004110303370910931
LGBM Basic,Train,0.019339168382525723
LGBM Basic,Train,2.164956057029812e-06
LGBM Basic,Train,0.0017862043273407715
LGBM Basic,Train,0.04162156216107743
LGBM Basic,Train,4.938464844838808e-06
LGBM Basic,Train,2.217579715555225e-06
LGBM Basic,Train,4.7079747613163537e-05
LGBM Basic,Train,0.0004351238776061968
LGBM Basic,Train,0.0006801295217827097
LGBM Basic,Train,7.772439627871902e-07
LGBM Basic,Train,0.0015298188248726143
LGBM Basic,Train,0.000814860470555746
LGBM Basic,Train,0.0003029533807638751
LGBM Basic,Train,8.346733834846843e-06
LGBM Basic,Train,0.0026994791053612235
LGBM Basic,Train,0.004588682461669862
LGBM Basic,Train,8.151269691984403e-06
LGBM Basic,Train,0.0007531381372540229
LGBM Basic,Train,0.004280489152979805
LGBM Basic,Train,3.518417844681336e-05
LGBM Basic,Train,0.00011338130373905397
LGBM Basic,Train,4.82842726892263e-05
LGBM Basic,Train,1.5065228484235308e-06
LGBM Basic,Train,4.297167645282123e-07
LGBM Basic,Train,9.312751738298919e-06
LGBM Basic,Train,4.545826348788767e-06
LGBM Basic,Train,1.677008504422856e-05
LGBM Basic,Train,8.310762690324803e-07
LGBM Basic,Train,0.00019659564980650478
LGBM Basic,Train,0.0003078062754535774
LGBM Basic,Train,0.00045271479920718427
LGBM Basic,Train,7.6167660774073535e-06
LGBM Basic,Train,3.8674815326969794e-05
LGBM Basic,Train,6.7957883506237005e-06
LGBM Basic,Train,0.00013018535314372753
LGBM Basic,Train,0.0018922467730990349
LGBM Basic,Train,0.0011009375310601312
LGBM Basic,Train,2.724520994034647e-05
LGBM Basic,Train,0.9519440509445578
LGBM Basic,Train,7.425091591102828e-05
LGBM Basic,Train,3.068823656472007e-06
LGBM Basic,Train,3.624287101350466e-05
LGBM Basic,Train,0.9553484435385007
LGBM Basic,Train,0.0002555932504631782
LGBM Basic,Train,0.0006904309203092365
LGBM Basic,Train,0.0003926019180519967
LGBM Basic,Train,0.020494241480306062
LGBM Basic,Train,7.921838838216417e-05
LGBM Basic,Train,0.00018916733685657826
LGBM Basic,Train,0.0029075237605661474
LGBM Basic,Train,0.00019757286052709706
LGBM Basic,Train,0.0003768832694455509
LGBM Basic,Train,0.0052875962657223715
LGBM Basic,Train,0.0005854814470823562
LGBM Basic,Train,5.5045990571570256e-06
LGBM Basic,Train,1.47256391882949e-05
LGBM Basic,Train,1.9398996589949344e-07
LGBM Basic,Train,0.001431014913275522
LGBM Basic,Train,4.274177306748611e-05
LGBM Basic,Train,0.00028777528030074246
LGBM Basic,Train,1.7436838188857318e-05
LGBM Basic,Train,0.0005206777242135743
LGBM Basic,Train,2.9343688753274215e-05
LGBM Basic,Train,2.0954110946132784e-05
LGBM Basic,Train,5.007926169017196e-07
LGBM Basic,Train,6.698198827024725e-05
LGBM Basic,Train,2.498632980184183e-06
LGBM Basic,Train,0.8718646941985714
LGBM Basic,Train,0.00014605716518810785
LGBM Basic,Train,0.0209755152026539
LGBM Basic,Train,0.0003213507052844081
LGBM Basic,Train,2.7903292322021604e-05
LGBM Basic,Train,0.0015154840584052165
LGBM Basic,Train,1.3326909734325447e-06
LGBM Basic,Train,0.034574180773151934
LGBM Basic,Train,1.9894665548700674e-07
LGBM Basic,Train,4.320866723033303e-05
LGBM Basic,Train,8.70011062734159e-05
LGBM Basic,Train,0.0001934220142237081
LGBM Basic,Train,0.0025083691040234846
LGBM Basic,Train,4.804926385699616e-05
LGBM Basic,Train,6.577849413212961e-06
LGBM Basic,Train,1.2479188473963579e-05
LGBM Basic,Train,1.7682805094466176e-05
LGBM Basic,Train,0.0006779739111100325
LGBM Basic,Train,0.0008630811576801613
LGBM Basic,Train,0.0008041022497745102
LGBM Basic,Train,0.0019921577317743976
LGBM Basic,Train,0.002638502815758527
LGBM Basic,Train,0.0023111634948187734
LGBM Basic,Train,0.0002174928420048884
LGBM Basic,Train,6.28329192280071e-05
LGBM Basic,Train,0.003783507712634508
LGBM Basic,Train,0.0005755513739531294
LGBM Basic,Train,6.58657648943085e-05
LGBM Basic,Train,0.02567274543613622
LGBM Basic,Train,5.76040118429237e-06
LGBM Basic,Train,0.00022677816183997677
LGBM Basic,Train,0.00046589169955483394
LGBM Basic,Train,5.139470450069289e-06
LGBM Basic,Train,0.03445331802509569
LGBM Basic,Train,1.0596235268906578e-05
LGBM Basic,Train,0.0001534114438862418
LGBM Basic,Train,0.0013132434997628532
LGBM Basic,Train,0.000525168106393082
LGBM Basic,Train,1.1312986949191412e-05
LGBM Basic,Train,0.0002815514573290718
LGBM Basic,Train,4.854412430909125e-05
LGBM Basic,Train,2.1926820852940727e-05
LGBM Basic,Train,5.32076244659147e-05
LGBM Basic,Train,0.001566521702182695
LGBM Basic,Train,0.001901612428950372
LGBM Basic,Train,0.01674351887286378
LGBM Basic,Train,9.473168460166086e-07
LGBM Basic,Train,0.00017259955619443532
LGBM Basic,Train,7.250250098939765e-05
LGBM Basic,Train,1.7868271292288904e-06
LGBM Basic,Train,2.352039104963786e-05
LGBM Basic,Train,7.915365543448275e-07
LGBM Basic,Train,0.0004484336899585591
LGBM Basic,Train,0.009188191385392367
LGBM Basic,Train,0.9530661455885381
LGBM Basic,Train,0.00014199450896137158
LGBM Basic,Train,0.002544860781188476
LGBM Basic,Train,0.005916669860616754
LGBM Basic,Train,0.0025012873488745035
LGBM Basic,Train,7.450114403202348e-06
LGBM Basic,Train,0.00013491235420793251
LGBM Basic,Train,4.1084044523184295e-05
LGBM Basic,Train,0.0001431151265995751
LGBM Basic,Train,2.5696254007319507e-05
LGBM Basic,Train,0.01723969632600595
LGBM Basic,Train,0.00863395113486618
LGBM Basic,Train,0.0001639494962213094
LGBM Basic,Train,0.7959466950678206
LGBM Basic,Train,0.0009780910521279087
LGBM Basic,Train,0.019339168382525723
LGBM Basic,Train,8.738478665906318e-05
LGBM Basic,Train,2.637273250885254e-05
LGBM Basic,Train,5.456301559224695e-05
LGBM Basic,Train,0.0052045910659021645
LGBM Basic,Train,0.011799143981293699
LGBM Basic,Train,0.0011330819157537473
LGBM Basic,Train,0.001966878392555289
LGBM Basic,Train,1.4359793764268635e-07
LGBM Basic,Train,3.814134288541515e-05
LGBM Basic,Train,1.7091623914140857e-05
LGBM Basic,Train,0.005833198529891774
LGBM Basic,Train,1.5046496609682812e-05
LGBM Basic,Train,0.001454674850882879
LGBM Basic,Train,6.359119652061156e-05
LGBM Basic,Train,2.817922365346319e-06
LGBM Basic,Train,0.024033594910467714
LGBM Basic,Train,8.110915534186105e-06
LGBM Basic,Train,0.00026862877833138006
LGBM Basic,Train,7.941407641346569e-06
LGBM Basic,Train,0.03231111775283948
LGBM Basic,Train,0.0021611562496452246
LGBM Basic,Train,1.1731300719034575e-05
LGBM Basic,Train,0.01654428097508626
LGBM Basic,Train,0.03474944313270711
LGBM Basic,Train,0.0010367853972051307
LGBM Basic,Train,0.03427616298262778
LGBM Basic,Train,4.1084044523184295e-05
LGBM Basic,Train,0.015913636689116977
LGBM Basic,Train,7.5283803134742e-05
LGBM Basic,Train,9.862967619468429e-06
LGBM Basic,Train,9.931494423558178e-05
LGBM Basic,Train,7.249909664125085e-06
LGBM Basic,Train,0.00021734436591378187
LGBM Basic,Train,0.011463949060760422
LGBM Basic,Train,0.0011511364262381564
LGBM Basic,Train,8.156849165571385e-06
LGBM Basic,Train,4.889187502371365e-06
LGBM Basic,Train,1.2362643162602316e-05
LGBM Basic,Train,5.1529116599233816e-05
LGBM Basic,Train,0.00124569946425228
LGBM Basic,Train,7.283517441526031e-05
LGBM Basic,Train,0.943865551662468
LGBM Basic,Train,9.27517804720556e-06
LGBM Basic,Train,2.6916408569118417e-06
LGBM Basic,Train,6.156447869393093e-05
LGBM Basic,Train,2.814200775784675e-05
LGBM Basic,Train,1.5424604322912025e-05
LGBM Basic,Train,0.00011455292490139371
LGBM Basic,Train,0.0051026516337929284
LGBM Basic,Train,0.0004378732597578816
LGBM Basic,Train,5.5353553112302104e-05
LGBM Basic,Train,0.000240512231677702
LGBM Basic,Train,1.773014503221525e-05
LGBM Basic,Train,0.00016172792575149062
LGBM Basic,Train,5.3569829403544036e-05
LGBM Basic,Train,0.0025085413056813444
LGBM Basic,Train,0.0022535174673776032
LGBM Basic,Train,1.933450480018078e-05
LGBM Basic,Train,0.0002190980435271218
LGBM Basic,Train,0.010500277771517434
LGBM Basic,Train,0.00027434041469640594
LGBM Basic,Train,0.001487651647351581
LGBM Basic,Train,6.22943267384623e-06
LGBM Basic,Train,1.2237443259475357e-05
LGBM Basic,Train,0.003753888896670571
LGBM Basic,Train,0.0006509361986446545
LGBM Basic,Train,0.9918882817381365
LGBM Basic,Train,0.0001200409885216613
LGBM Basic,Train,3.9700306100938666e-05
LGBM Basic,Train,6.376765458163609e-07
LGBM Basic,Train,0.007086715590514127
LGBM Basic,Train,9.595574388945455e-05
LGBM Basic,Train,6.627302574417957e-07
LGBM Basic,Train,0.006098370160861497
LGBM Basic,Train,0.0005505325740816908
LGBM Basic,Train,1.3392227421360455e-05
LGBM Basic,Train,4.21071059175996e-06
LGBM Basic,Train,0.018698500919597297
LGBM Basic,Train,0.0013212847581698264
LGBM Basic,Train,0.004467093223996716
LGBM Basic,Train,0.007978203733347209
LGBM Basic,Train,0.0005588087381394666
LGBM Basic,Train,0.003155302299150748
LGBM Basic,Train,3.9595893168781995e-06
LGBM Basic,Train,0.0007185008960322102
LGBM Basic,Train,2.6883368122864304e-05
LGBM Basic,Train,5.8764859345990035e-06
LGBM Basic,Train,0.00015386059618051673
LGBM Basic,Train,0.005114085002650593
LGBM Basic,Train,0.0001261373560460346
LGBM Basic,Train,6.172589957252679e-06
LGBM Basic,Train,0.0013212847581698264
LGBM Basic,Train,0.00040568461602807107
LGBM Basic,Train,0.9611189036311973
LGBM Basic,Train,2.5337074242503816e-05
LGBM Basic,Train,0.00033443088083486846
LGBM Basic,Train,0.0003213507052844081
LGBM Basic,Train,8.999982286078994e-06
LGBM Basic,Train,2.394371385368598e-05
LGBM Basic,Train,0.0006725098744526137
LGBM Basic,Train,2.0385680625902073e-05
LGBM Basic,Train,0.0004038621198903132
LGBM Basic,Train,0.00016422378466886655
LGBM Basic,Train,1.2011882418828388e-06
LGBM Basic,Train,2.2675229107066235e-06
LGBM Basic,Train,1.8518801921910156e-06
LGBM Basic,Train,0.0016868472742837836
LGBM Basic,Train,2.2256524236453823e-05
LGBM Basic,Train,0.0006916384841042624
LGBM Basic,Train,2.08505405149243e-05
LGBM Basic,Train,0.00029189077185622276
LGBM Basic,Train,3.0923516768447145e-06
LGBM Basic,Train,0.00023827138687404506
LGBM Basic,Train,0.0007697095568266135
LGBM Basic,Train,2.745460243902851e-05
LGBM Basic,Train,0.017520817708430707
LGBM Basic,Train,0.0001277579376764622
LGBM Basic,Train,1.7273883339890497e-05
LGBM Basic,Train,0.00011669382393972926
LGBM Basic,Train,0.00010889392199070712
LGBM Basic,Train,0.0018876454898035587
LGBM Basic,Train,0.9507008074339023
LGBM Basic,Train,6.126003704309198e-05
LGBM Basic,Train,0.021460134226126335
LGBM Basic,Train,1.881456991595671e-05
LGBM Basic,Train,0.9233315097691043
LGBM Basic,Train,0.0008725408309396103
LGBM Basic,Train,1.4988522680789213e-05
LGBM Basic,Train,3.583840423842774e-05
LGBM Basic,Train,0.94852569396289
LGBM Basic,Train,3.292295232845516e-05
LGBM Basic,Train,0.0020285553533861155
LGBM Basic,Train,2.7839730987930247e-05
LGBM Basic,Train,0.0012189212115607095
LGBM Basic,Train,0.00010372661980759291
LGBM Basic,Train,0.04301133313908817
LGBM Basic,Train,3.1118687014351103e-06
LGBM Basic,Train,0.00359450259019515
LGBM Basic,Train,0.0006670391893211194
LGBM Basic,Train,2.9789062792671766e-06
LGBM Basic,Train,0.0010490286088526537
LGBM Basic,Train,1.9974477028061318e-05
LGBM Basic,Train,1.011431478432271e-06
LGBM Basic,Train,0.009689085160741353
LGBM Basic,Train,1.0167261712471847e-05
LGBM Basic,Train,0.01811938982852207
LGBM Basic,Train,0.03760796670720983
LGBM Basic,Train,0.0012745698520490395
LGBM Basic,Train,6.6701814291739e-06
LGBM Basic,Train,6.968986737112764e-07
LGBM Basic,Train,5.907923875997009e-05
LGBM Basic,Train,0.0004307745168063528
LGBM Basic,Train,0.0001065788702242286
LGBM Basic,Train,2.0385680625902073e-05
LGBM Basic,Train,0.004709329949996448
LGBM Basic,Train,0.0003078855365542726
LGBM Basic,Train,6.123647830235728e-05
LGBM Basic,Train,3.423933003068665e-07
LGBM Basic,Train,5.75471009360542e-05
LGBM Basic,Train,0.014991139482152862
LGBM Basic,Train,0.0033376644108813296
LGBM Basic,Train,0.004866235628477882
LGBM Basic,Train,6.570247172169617e-05
LGBM Basic,Train,0.000688146240906113
LGBM Basic,Train,0.003182481178539145
LGBM Basic,Train,0.0003057536991729934
LGBM Basic,Train,2.143477467229164e-05
LGBM Basic,Train,0.0005533011242598037
LGBM Basic,Train,0.005410737495198336
LGBM Basic,Train,0.000990721917689371
LGBM Basic,Train,0.0019104968574643131
LGBM Basic,Train,0.0006123094210556056
LGBM Basic,Train,1.5338989695811413e-06
